"date","geography","geography code","Rural Urban","Cars: All categories: Car or van availability; measures: Value","Cars: No cars or vans in household; measures: Value","Cars: 1 car or van in household; measures: Value","Cars: 2 cars or vans in household; measures: Value","Cars: 3 cars or vans in household; measures: Value","Cars: 4 or more cars or vans in household; measures: Value","Cars: sum of all cars or vans in the area; measures: Value"
"2011","E00000778","E00000778","Total",154,42,82,23,5,2,151
"2011","E00000779","E00000779","Total",136,33,58,38,7,0,155
"2011","E00000818","E00000818","Total",137,50,70,16,1,0,105
"2011","E00000780","E00000780","Total",112,17,55,29,10,1,147
"2011","E00000781","E00000781","Total",147,44,79,18,4,2,137
"2011","E00000782","E00000782","Total",145,38,77,24,6,0,143
"2011","E00000785","E00000785","Total",148,15,75,46,10,2,205
"2011","E00001545","E00001545","Total",138,37,56,34,9,2,159
"2011","E00001546","E00001546","Total",151,33,64,34,14,6,200
"2011","E00001583","E00001583","Total",122,35,63,21,2,1,118
"2011","E00001585","E00001585","Total",125,17,63,34,6,5,172
"2011","E00001589","E00001589","Total",119,23,53,33,6,4,153
"2011","E00001257","E00001257","Total",127,7,31,67,12,10,244
"2011","E00001277","E00001277","Total",119,19,43,39,12,6,182
"2011","E00001282","E00001282","Total",121,22,60,23,11,5,160
"2011","E00001283","E00001283","Total",167,22,83,51,7,4,229
"2011","E00001284","E00001284","Total",122,15,60,37,7,3,168
"2011","E00001261","E00001261","Total",135,23,56,41,11,4,188
"2011","E00001265","E00001265","Total",138,27,73,33,3,2,156
"2011","E00001268","E00001268","Total",134,22,59,46,3,4,177
"2011","E00001274","E00001274","Total",141,16,53,52,13,7,225
"2011","E00001275","E00001275","Total",148,38,76,30,4,0,148
"2011","E00001262","E00001262","Total",131,7,39,58,20,7,245
"2011","E00001298","E00001298","Total",127,2,33,58,26,8,261
"2011","E00001300","E00001300","Total",119,6,36,63,10,4,208
"2011","E00001301","E00001301","Total",122,7,33,63,16,3,220
"2011","E00001255","E00001255","Total",133,15,47,45,15,11,229
"2011","E00001259","E00001259","Total",114,27,56,21,4,6,135
"2011","E00001269","E00001269","Total",125,40,46,30,8,1,135
"2011","E00001270","E00001270","Total",138,64,56,15,3,0,95
"2011","E00001299","E00001299","Total",124,29,47,36,10,2,157
"2011","E00001256","E00001256","Total",123,16,67,34,5,1,154
"2011","E00001263","E00001263","Total",158,15,51,72,16,4,260
"2011","E00001278","E00001278","Total",117,31,54,27,5,0,123
"2011","E00001280","E00001280","Total",129,44,55,25,4,1,122
"2011","E00001260","E00001260","Total",146,57,74,11,3,1,109
"2011","E00001272","E00001272","Total",114,51,53,8,2,0,75
"2011","E00001279","E00001279","Total",108,38,60,10,0,0,80
"2011","E00001281","E00001281","Total",219,88,95,32,2,2,173
"2011","E00001286","E00001286","Total",137,45,67,23,2,0,119
"2011","E00001266","E00001266","Total",136,62,47,19,6,2,113
"2011","E00001267","E00001267","Total",125,27,56,33,8,1,150
"2011","E00001295","E00001295","Total",143,35,71,29,5,3,160
"2011","E00001296","E00001296","Total",129,8,44,59,14,4,220
"2011","E00001297","E00001297","Total",113,7,36,45,20,5,207
"2011","E00001271","E00001271","Total",166,15,73,51,19,8,264
"2011","E00001273","E00001273","Total",139,19,70,35,13,2,187
"2011","E00001276","E00001276","Total",130,18,62,36,10,4,183
"2011","E00174896","E00174896","Total",105,18,46,29,8,4,144
"2011","E00174900","E00174900","Total",106,35,50,20,1,0,93
"2011","E00174915","E00174915","Total",106,9,74,20,3,0,123
"2011","E00000941","E00000941","Total",135,33,42,40,13,7,191
"2011","E00000949","E00000949","Total",142,40,60,31,7,4,163
"2011","E00000950","E00000950","Total",125,15,50,50,8,2,182
"2011","E00000952","E00000952","Total",111,25,38,33,12,3,153
"2011","E00000953","E00000953","Total",170,97,61,9,1,2,92
"2011","E00000951","E00000951","Total",130,15,50,47,15,3,201
"2011","E00000954","E00000954","Total",128,9,38,60,14,7,232
"2011","E00000956","E00000956","Total",144,47,51,34,10,2,157
"2011","E00000957","E00000957","Total",192,77,72,34,8,1,168
"2011","E00000955","E00000955","Total",147,31,66,40,8,2,178
"2011","E00000958","E00000958","Total",170,84,75,10,1,0,98
"2011","E00000959","E00000959","Total",156,42,74,32,7,1,163
"2011","E00000960","E00000960","Total",137,33,71,27,6,0,143
"2011","E00001110","E00001110","Total",131,39,62,21,6,3,134
"2011","E00001112","E00001112","Total",124,39,55,25,5,0,120
"2011","E00001113","E00001113","Total",127,51,57,15,2,2,102
"2011","E00001115","E00001115","Total",127,41,59,19,7,1,122
"2011","E00001116","E00001116","Total",121,63,46,12,0,0,70
"2011","E00001145","E00001145","Total",120,18,50,38,9,5,173
"2011","E00001146","E00001146","Total",124,21,51,40,11,1,168
"2011","E00001147","E00001147","Total",118,24,54,30,8,2,146
"2011","E00001148","E00001148","Total",121,20,47,45,7,2,166
"2011","E00001154","E00001154","Total",120,14,59,38,8,1,163
"2011","E00001447","E00001447","Total",154,48,83,21,2,0,131
"2011","E00001468","E00001468","Total",124,47,56,19,1,1,101
"2011","E00001469","E00001469","Total",94,41,47,6,0,0,59
"2011","E00001479","E00001479","Total",124,64,36,20,3,1,89
"2011","E00174905","E00174905","Total",133,66,48,17,2,0,88
"2011","E00174906","E00174906","Total",153,53,86,13,1,0,115
"2011","E00001467","E00001467","Total",136,41,67,20,8,0,131
"2011","E00001470","E00001470","Total",125,64,43,16,2,0,81
"2011","E00001471","E00001471","Total",147,32,74,36,5,0,161
"2011","E00001474","E00001474","Total",129,35,71,17,5,1,124
"2011","E00001475","E00001475","Total",130,24,75,23,6,2,147
"2011","E00001477","E00001477","Total",108,30,58,18,1,1,101
"2011","E00001478","E00001478","Total",224,143,70,10,1,0,93
"2011","E00001480","E00001480","Total",143,51,70,18,4,0,118
"2011","E00001482","E00001482","Total",125,49,61,10,4,1,98
"2011","E00001484","E00001484","Total",125,48,62,11,2,2,99
"2011","E00001485","E00001485","Total",115,52,50,12,1,0,77
"2011","E00001554","E00001554","Total",115,33,51,28,2,1,117
"2011","E00001558","E00001558","Total",128,38,61,25,3,1,124
"2011","E00001561","E00001561","Total",136,52,68,12,3,1,105
"2011","E00001563","E00001563","Total",128,30,64,32,2,0,134
"2011","E00001565","E00001565","Total",150,52,81,11,6,0,121
"2011","E00001550","E00001550","Total",133,29,64,31,7,2,155
"2011","E00001551","E00001551","Total",149,39,67,34,8,1,163
"2011","E00001556","E00001556","Total",99,12,43,32,11,1,145
"2011","E00001557","E00001557","Total",118,16,52,34,13,3,173
"2011","E00001560","E00001560","Total",111,27,49,29,6,0,125
"2011","E00001540","E00001540","Total",143,51,65,23,2,2,125
"2011","E00001544","E00001544","Total",139,62,60,14,3,0,97
"2011","E00001547","E00001547","Total",164,51,85,23,4,1,148
"2011","E00001549","E00001549","Total",148,69,67,9,2,1,95
"2011","E00001584","E00001584","Total",119,65,46,6,1,1,65
"2011","E00001590","E00001590","Total",152,76,57,15,3,1,100
"2011","E00001360","E00001360","Total",134,17,64,40,9,4,187
"2011","E00001362","E00001362","Total",135,11,61,53,10,0,197
"2011","E00001394","E00001394","Total",127,11,40,51,17,8,225
"2011","E00001395","E00001395","Total",110,2,28,50,24,6,224
"2011","E00001363","E00001363","Total",116,9,61,40,5,1,160
"2011","E00001364","E00001364","Total",124,5,40,65,12,2,214
"2011","E00001365","E00001365","Total",129,13,58,42,12,4,195
"2011","E00001366","E00001366","Total",129,15,59,47,8,0,177
"2011","E00001446","E00001446","Total",125,16,63,33,10,3,172
"2011","E00001472","E00001472","Total",124,20,51,44,6,3,169
"2011","E00001476","E00001476","Total",140,31,67,33,7,2,164
"2011","E00001488","E00001488","Total",139,16,75,40,7,1,181
"2011","E00001481","E00001481","Total",139,17,76,33,12,1,182
"2011","E00001483","E00001483","Total",119,19,60,34,5,1,148
"2011","E00001489","E00001489","Total",138,24,75,32,5,2,163
"2011","E00001490","E00001490","Total",144,26,68,43,6,1,176
"2011","E00001448","E00001448","Total",132,47,58,20,6,1,121
"2011","E00001450","E00001450","Total",111,40,49,18,4,0,97
"2011","E00001452","E00001452","Total",112,39,61,11,1,0,86
"2011","E00001487","E00001487","Total",130,34,50,35,7,4,157
"2011","E00001493","E00001493","Total",136,37,72,17,8,2,138
"2011","E00000648","E00000648","Total",116,30,63,19,2,2,115
"2011","E00000651","E00000651","Total",95,22,46,26,1,0,101
"2011","E00000654","E00000654","Total",117,53,42,19,2,1,90
"2011","E00000655","E00000655","Total",121,40,61,19,0,1,103
"2011","E00000656","E00000656","Total",121,47,48,22,3,1,105
"2011","E00000631","E00000631","Total",117,34,58,16,8,1,119
"2011","E00000633","E00000633","Total",126,50,61,13,2,0,93
"2011","E00000634","E00000634","Total",133,50,48,33,2,0,120
"2011","E00000637","E00000637","Total",119,45,59,13,2,0,91
"2011","E00000632","E00000632","Total",116,37,53,23,3,0,108
"2011","E00000635","E00000635","Total",101,35,44,17,4,1,94
"2011","E00000640","E00000640","Total",121,49,46,24,1,1,101
"2011","E00000641","E00000641","Total",118,48,44,18,7,1,105
"2011","E00000645","E00000645","Total",109,56,37,13,2,1,73
"2011","E00001135","E00001135","Total",135,14,61,51,7,2,192
"2011","E00001143","E00001143","Total",132,33,64,26,6,3,147
"2011","E00001144","E00001144","Total",126,33,62,27,2,2,130
"2011","E00001149","E00001149","Total",126,23,66,34,3,0,143
"2011","E00001152","E00001152","Total",131,20,54,52,4,1,174
"2011","E00001107","E00001107","Total",144,62,65,12,2,3,107
"2011","E00001109","E00001109","Total",135,51,58,23,2,1,114
"2011","E00001111","E00001111","Total",132,47,63,15,5,2,117
"2011","E00001114","E00001114","Total",171,39,67,45,15,5,222
"2011","E00000775","E00000775","Total",155,52,71,27,4,1,141
"2011","E00000799","E00000799","Total",136,38,75,18,3,2,128
"2011","E00000800","E00000800","Total",151,44,79,22,3,3,148
"2011","E00000804","E00000804","Total",165,46,85,28,5,1,160
"2011","E00000805","E00000805","Total",144,44,75,23,2,0,127
"2011","E00000793","E00000793","Total",155,57,76,20,1,1,123
"2011","E00000797","E00000797","Total",137,43,67,20,6,1,129
"2011","E00000798","E00000798","Total",127,45,66,14,1,1,101
"2011","E00000801","E00000801","Total",150,71,66,11,2,0,94
"2011","E00000803","E00000803","Total",120,49,49,21,0,1,96
"2011","E00000773","E00000773","Total",141,73,62,5,1,0,75
"2011","E00000774","E00000774","Total",139,72,50,15,2,0,86
"2011","E00000783","E00000783","Total",117,35,67,14,1,0,98
"2011","E00000789","E00000789","Total",126,58,60,7,1,0,77
"2011","E00000790","E00000790","Total",117,46,63,8,0,0,79
"2011","E00000792","E00000792","Total",119,59,50,8,1,1,74
"2011","E00000791","E00000791","Total",121,55,49,16,1,0,84
"2011","E00000794","E00000794","Total",131,56,44,23,8,0,114
"2011","E00000795","E00000795","Total",145,54,59,27,5,0,128
"2011","E00000796","E00000796","Total",123,48,50,19,6,0,106
"2011","E00000802","E00000802","Total",128,52,48,23,4,1,111
"2011","E00000770","E00000770","Total",138,13,76,44,4,1,180
"2011","E00000772","E00000772","Total",126,56,54,12,3,1,92
"2011","E00000786","E00000786","Total",180,21,98,48,9,4,241
"2011","E00000787","E00000787","Total",140,25,73,33,6,3,169
"2011","E00000788","E00000788","Total",123,29,63,24,7,0,132
"2011","E00001548","E00001548","Total",125,57,52,14,2,0,86
"2011","E00001552","E00001552","Total",103,45,48,10,0,0,68
"2011","E00001553","E00001553","Total",122,31,58,28,4,1,130
"2011","E00001555","E00001555","Total",143,49,67,22,4,1,127
"2011","E00001559","E00001559","Total",121,27,55,30,7,2,145
"2011","E00000968","E00000968","Total",156,27,89,32,7,1,179
"2011","E00000973","E00000973","Total",140,63,51,22,3,1,108
"2011","E00000992","E00000992","Total",147,62,57,22,6,0,119
"2011","E00000995","E00000995","Total",128,51,63,11,3,0,94
"2011","E00001004","E00001004","Total",136,26,60,38,8,4,176
"2011","E00001456","E00001456","Total",133,39,70,18,5,1,125
"2011","E00001457","E00001457","Total",156,56,75,20,5,0,130
"2011","E00001459","E00001459","Total",135,46,64,19,5,1,121
"2011","E00001461","E00001461","Total",121,37,53,26,4,1,121
"2011","E00001465","E00001465","Total",141,44,64,30,3,0,133
"2011","E00001449","E00001449","Total",145,45,73,22,3,2,138
"2011","E00001453","E00001453","Total",156,38,89,28,1,0,148
"2011","E00001455","E00001455","Total",135,55,64,16,0,0,96
"2011","E00001458","E00001458","Total",148,72,67,8,1,0,86
"2011","E00001486","E00001486","Total",150,44,78,23,4,1,140
"2011","E00001451","E00001451","Total",133,29,61,35,6,2,158
"2011","E00001454","E00001454","Total",119,53,52,11,2,1,84
"2011","E00001460","E00001460","Total",154,36,90,24,3,1,151
"2011","E00001491","E00001491","Total",164,59,77,23,5,0,138
"2011","E00001492","E00001492","Total",163,82,64,17,0,0,98
"2011","E00000646","E00000646","Total",117,52,42,19,2,2,94
"2011","E00000652","E00000652","Total",119,53,60,6,0,0,72
"2011","E00000658","E00000658","Total",144,55,57,24,7,1,130
"2011","E00000664","E00000664","Total",132,98,31,3,0,0,37
"2011","E00174904","E00174904","Total",117,36,65,11,3,2,104
"2011","E00174914","E00174914","Total",161,56,94,11,0,0,116
"2011","E00174917","E00174917","Total",99,43,44,10,2,0,70
"2011","E00174920","E00174920","Total",126,40,70,16,0,0,102
"2011","E00000638","E00000638","Total",139,45,66,24,2,2,128
"2011","E00000642","E00000642","Total",115,41,52,21,1,0,97
"2011","E00000650","E00000650","Total",131,75,36,18,2,0,78
"2011","E00000653","E00000653","Total",129,55,47,21,5,1,108
"2011","E00000628","E00000628","Total",129,47,58,18,4,2,114
"2011","E00000660","E00000660","Total",114,39,55,15,3,2,102
"2011","E00000661","E00000661","Total",127,26,56,37,7,1,157
"2011","E00000662","E00000662","Total",117,40,48,26,2,1,111
"2011","E00000667","E00000667","Total",137,63,55,17,2,0,95
"2011","E00000625","E00000625","Total",126,50,55,18,2,1,101
"2011","E00000627","E00000627","Total",128,62,56,7,3,0,79
"2011","E00000659","E00000659","Total",126,70,43,10,3,0,72
"2011","E00000663","E00000663","Total",119,77,32,10,0,0,52
"2011","E00000666","E00000666","Total",125,82,39,4,0,0,47
"2011","E00000623","E00000623","Total",140,30,61,38,9,2,172
"2011","E00000624","E00000624","Total",119,45,59,13,2,0,91
"2011","E00000626","E00000626","Total",131,65,55,10,1,0,78
"2011","E00000629","E00000629","Total",131,24,67,30,8,2,159
"2011","E00000630","E00000630","Total",113,47,39,17,8,2,105
"2011","E00000636","E00000636","Total",121,44,55,18,2,2,105
"2011","E00000643","E00000643","Total",120,35,63,17,4,1,113
"2011","E00000644","E00000644","Total",125,57,51,13,4,0,89
"2011","E00000647","E00000647","Total",132,51,52,23,3,3,120
"2011","E00000649","E00000649","Total",127,66,53,8,0,0,69
"2011","E00000970","E00000970","Total",124,18,58,34,9,5,180
"2011","E00000997","E00000997","Total",151,25,79,35,8,4,191
"2011","E00001002","E00001002","Total",143,14,56,63,9,1,213
"2011","E00001003","E00001003","Total",141,19,69,37,14,2,194
"2011","E00001006","E00001006","Total",126,18,64,33,6,5,169
"2011","E00000972","E00000972","Total",130,12,38,45,27,8,243
"2011","E00000985","E00000985","Total",130,15,55,47,9,4,194
"2011","E00000993","E00000993","Total",129,8,57,54,7,3,198
"2011","E00000998","E00000998","Total",143,22,87,33,1,0,156
"2011","E00001001","E00001001","Total",139,29,78,31,1,0,143
"2011","E00000984","E00000984","Total",168,27,74,46,17,4,234
"2011","E00000986","E00000986","Total",126,38,63,21,2,2,119
"2011","E00000987","E00000987","Total",140,22,65,38,13,2,188
"2011","E00000988","E00000988","Total",131,29,51,39,10,2,167
"2011","E00000990","E00000990","Total",122,49,35,26,7,5,133
"2011","E00001285","E00001285","Total",122,17,59,33,10,3,169
"2011","E00001289","E00001289","Total",125,13,62,35,12,3,180
"2011","E00001291","E00001291","Total",229,59,117,42,10,1,236
"2011","E00001292","E00001292","Total",110,20,58,26,6,0,128
"2011","E00174898","E00174898","Total",133,24,81,26,2,0,139
"2011","E00174899","E00174899","Total",130,14,58,51,5,2,185
"2011","E00174903","E00174903","Total",131,17,63,41,9,1,178
"2011","E00001258","E00001258","Total",130,15,65,45,3,2,172
"2011","E00001288","E00001288","Total",222,36,110,71,5,0,267
"2011","E00001290","E00001290","Total",127,27,58,34,6,2,152
"2011","E00001293","E00001293","Total",139,22,59,43,13,2,192
"2011","E00001294","E00001294","Total",143,59,47,27,6,4,135
"2011","E00000622","E00000622","Total",125,67,49,9,0,0,67
"2011","E00000657","E00000657","Total",139,47,60,25,6,1,132
"2011","E00000665","E00000665","Total",181,58,88,26,4,5,173
"2011","E00174908","E00174908","Total",96,28,45,20,2,1,95
"2011","E00174916","E00174916","Total",105,37,56,11,1,0,81
"2011","E00174919","E00174919","Total",80,24,34,15,6,1,86
"2011","E00000745","E00000745","Total",112,63,41,7,1,0,58
"2011","E00000747","E00000747","Total",113,68,40,3,1,1,53
"2011","E00000748","E00000748","Total",141,48,68,20,5,0,123
"2011","E00000749","E00000749","Total",130,89,39,2,0,0,43
"2011","E00000750","E00000750","Total",121,74,41,6,0,0,53
"2011","E00000736","E00000736","Total",100,32,54,14,0,0,82
"2011","E00000737","E00000737","Total",102,52,42,6,2,0,60
"2011","E00000739","E00000739","Total",111,40,56,13,2,0,88
"2011","E00000742","E00000742","Total",116,51,52,10,2,1,84
"2011","E00000746","E00000746","Total",135,61,63,11,0,0,85
"2011","E00000723","E00000723","Total",141,43,73,21,3,1,128
"2011","E00000738","E00000738","Total",129,63,50,15,0,1,84
"2011","E00000740","E00000740","Total",107,49,46,10,1,1,73
"2011","E00000743","E00000743","Total",117,68,39,9,1,0,60
"2011","E00000744","E00000744","Total",126,62,51,11,0,2,81
"2011","E00000751","E00000751","Total",123,58,49,14,2,0,83
"2011","E00000752","E00000752","Total",117,46,51,17,3,0,94
"2011","E00000754","E00000754","Total",114,59,46,8,1,0,65
"2011","E00174893","E00174893","Total",147,76,52,17,1,1,95
"2011","E00000880","E00000880","Total",139,62,59,16,2,0,97
"2011","E00000884","E00000884","Total",126,49,61,13,2,1,112
"2011","E00000890","E00000890","Total",102,23,47,28,4,0,115
"2011","E00000894","E00000894","Total",137,46,76,11,4,0,110
"2011","E00000897","E00000897","Total",97,51,32,11,1,2,65
"2011","E00000904","E00000904","Total",97,59,24,13,1,0,53
"2011","E00000883","E00000883","Total",123,34,62,25,2,0,118
"2011","E00000895","E00000895","Total",135,26,66,30,10,3,168
"2011","E00000898","E00000898","Total",167,67,74,19,7,0,133
"2011","E00000902","E00000902","Total",137,76,54,4,2,1,72
"2011","E00000907","E00000907","Total",133,36,65,30,2,0,131
"2011","E00000872","E00000872","Total",120,66,39,11,1,3,76
"2011","E00000878","E00000878","Total",108,26,53,23,3,3,120
"2011","E00000879","E00000879","Total",146,53,64,25,1,3,129
"2011","E00000882","E00000882","Total",129,51,54,19,5,0,107
"2011","E00001462","E00001462","Total",142,42,72,21,7,0,135
"2011","E00001463","E00001463","Total",106,27,57,15,6,1,109
"2011","E00001464","E00001464","Total",140,37,71,26,6,0,141
"2011","E00001466","E00001466","Total",166,49,86,26,4,1,154
"2011","E00001541","E00001541","Total",115,24,58,29,3,1,129
"2011","E00001562","E00001562","Total",131,49,62,19,1,0,103
